,Home_Team,Away_Team,Home_Prob,Away_Prob,Home_ML,Away_ML,Home_ML_Prob,Away_ML_Prob,Home_Diff,Away_Diff,Home_KC,Away_KC,Home_Bet,Away_Bet
0,Washington Nationals,New York Mets,0.6512978710674664,0.3487021289325336,100.0,-120.0,0.5,0.5454545454545454,0.1512978710674664,-0.1967524165220118,0.03025957421349328,0,3244.098691854401,0
1,New York Yankees,Baltimore Orioles,0.6975900671458113,0.3024099328541887,-350.0,275.0,0.7777777777777779,0.26666666666666666,-0.08018771063196661,0.03574326618752205,0.0,0.004874081752843917,0.0,522.5454306406435
2,Toronto Blue Jays,Oakland Athletics,0.7736629940556029,0.2263370059443971,-200.0,170.0,0.6666666666666665,0.3703703703703704,0.10699632738893639,-0.1440333644259733,0.03209889821668087,0,3441.290778912139,0
3,Boston Red Sox,Cleveland Indians,0.5414860406021511,0.4585139593978489,-130.0,105.0,0.5652173913043478,0.4878048780487805,-0.023731350702196674,-0.029290918650931586,0.0,0,0.0,0
4,Cincinnati Reds,Detroit Tigers,0.6171464659130091,0.38285353408699085,-250.0,200.0,0.7142857142857143,0.33333333333333326,-0.09713924837270516,0.049520200753657595,0.0,0.007428030113048628,0.0,796.3516803898303
5,Tampa Bay Rays,Minnesota Twins,0.6926817246725062,0.3073182753274938,-200.0,170.0,0.6666666666666665,0.3703703703703704,0.026015058005839697,-0.06305209504287662,0.007804517401751865,0,836.7145061244157,0
6,Miami Marlins,Philadelphia Phillies,0.5674842831979394,0.4325157168020606,-105.0,-115.0,0.5121951219512195,0.5348837209302325,0.0552891612467199,-0.10236800412817193,0.01133427805557758,0,1215.1366160604168,0
7,Kansas City Royals,Chicago White Sox,0.3149963437284932,0.6850036562715067,140.0,-165.0,0.41666666666666674,0.6226415094339622,-0.10167032293817352,0.062362146837544485,0.0,0.016525968911949285,0.0,1771.732601081171
8,Milwaukee Brewers,St. Louis Cardinals,0.7677799551821669,0.2322200448178331,-250.0,190.0,0.7142857142857143,0.3448275862068966,0.053494240896452605,-0.11260754138906348,0.01872298431375842,0,2007.2724252937264,0
9,Chicago Cubs,Pittsburgh Pirates,0.5961012806936554,0.4038987193063446,-155.0,125.0,0.6078431372549019,0.4444444444444444,-0.011741856561246489,-0.04054572513809984,0.0,0,0.0,0
10,Colorado Rockies,Atlanta Braves,0.31461007093540655,0.6853899290645935,165.0,-200.0,0.37735849056603776,0.6666666666666665,-0.06274841963063121,0.018723262397926987,0.0,0.005616978719378052,0.0,602.1906715258016
11,Los Angeles Angels,Texas Rangers,0.535209141836299,0.464790858163701,-130.0,110.0,0.5652173913043478,0.4761904761904761,-0.03000824946804881,-0.011399618026775082,0.0,0,0.0,0
12,San Diego Padres,Houston Astros,0.4251480798208389,0.5748519201791611,-110.0,-110.0,0.5238095238095238,0.5238095238095238,-0.09866144398868493,0.051042396369637255,0.0,0.01071890323762383,0.0,1149.1628972024132
13,Arizona Diamondbacks,Seattle Mariners,0.36928679835429107,0.6307132016457089,100.0,-120.0,0.5,0.5454545454545454,-0.13071320164570893,0.08525865619116346,0.0,0.01875690436205596,0.0,2010.9089597516574
