,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Home_Team,Away_Team,Home_Prob,Away_Prob,Home_ML,Away_ML,Home_ML_Prob,Away_ML_Prob,Home_Diff,Away_Diff,Home_KC,Away_KC,Home_Bet,Away_Bet,Won,Money_Tracker,Date
141,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,5.0,,,,,,,,,,Miami Marlins,Pittsburgh Pirates,0.6182653107639439,0.38173468923605614,-130.0,105.0,0.5652173913043478,0.4878048780487805,0.05304791945959608,-0.10607018881272434,0.012201021475707088,0.0,1991.0114884917853,0.0,0,171081.74884653615,2021-09-19
142,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,6.0,,,,,,,,,,Texas Rangers,Chicago White Sox,0.2965453213191713,0.7034546786808287,180.0,-225.0,0.35714285714285715,0.6923076923076923,-0.06059753582368588,0.01114698637313638,0.0,0.003622770571269315,0.0,591.1781929020119,0,170490.57065363415,2021-09-19
143,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,7.0,,,,,,,,,,Houston Astros,Arizona Diamondbacks,0.9176966018316138,0.08230339816838618,-250.0,200.0,0.7142857142857143,0.3333333333333333,0.2034108875458996,-0.2510299351649471,0.04187871214180285,0.0,6833.935762147957,0.0,0,163656.6348914862,2021-09-19
144,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,0.0,,,,,,,,,,,Washington Nationals,Colorado Rockies,0.5417339175684674,0.4582660824315326,-115.0,-105.0,0.5348837209302325,0.5121951219512195,0.00685019663823494,-0.05392903951968697,0.0014727922772205036,0.0,241.03276571307592,0.0,1,163866.59370931573,2021-09-20
145,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,1.0,,,,,,,,,,,New York Yankees,Cleveland Indians,0.6904198270268019,0.3095801729731981,-300.0,240.0,0.75,0.29411764705882354,-0.059580172973198064,0.015462525914374525,0.0,0.0021905245045363933,0.0,358.49466883891256,1,164726.98091452912,2021-09-20
146,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,2.0,,,,,,,,,,,Toronto Blue Jays,Minnesota Twins,0.8253617064508609,0.17463829354913907,-225.0,180.0,0.6923076923076923,0.35714285714285715,0.13305401414316864,-0.18250456359371808,0.0432425545965298,0.0,7076.946757604277,0.0,1,167872.29058457547,2021-09-20
147,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,3.0,,,,,,,,,,,Boston Red Sox,Baltimore Orioles,0.9004398673582507,0.09956013264174934,-300.0,240.0,0.75,0.29411764705882354,0.15043986735825066,-0.1945575144170742,0.042982819245214465,0.0,7034.439249214065,0.0,1,170217.10366764682,2021-09-20
148,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,4.0,,,,,,,,,,,Miami Marlins,Pittsburgh Pirates,0.753245132883565,0.24675486711643504,-225.0,180.0,0.6923076923076923,0.35714285714285715,0.060937440575872685,-0.11038799002642212,0.01980466818715861,0.0,3241.172581505817,0.0,1,171657.62481498273,2021-09-20
149,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,5.0,,,,,,,,,,,Houston Astros,Arizona Diamondbacks,0.8165746230366276,0.1834253769633724,-250.0,200.0,0.7142857142857143,0.3333333333333333,0.10228890875091334,-0.1499079563699609,0.03580111806281969,0.0,5859.103578806881,0.0,1,174001.26624650552,2021-09-20
150,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,6.0,,,,,,,,,,,Kansas City Royals,Seattle Mariners,0.4845253333306394,0.5154746666693606,115.0,-140.0,0.4651162790697674,0.5833333333333334,0.01940905426087197,-0.06785866666397278,0.0036286492748586726,0.0,593.8538543755459,0.0,0,173407.41239212995,2021-09-20
151,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,7.0,,,,,,,,,,,St. Louis Cardinals,San Diego Padres,0.5525032873778079,0.44749671262219215,-115.0,-105.0,0.5348837209302325,0.5121951219512195,0.01761956644757534,-0.06469840932902737,0.003788206786228689,0.0,619.9665580138285,0.0,1,173946.51374692458,2021-09-20
152,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,8.0,,,,,,,,,,,Texas Rangers,Chicago White Sox,0.26144085839844045,0.7385591416015596,195.0,-250.0,0.3389830508474576,0.7142857142857143,-0.07754219244901711,0.024273427315845253,0.0,0.008495699560545841,0.0,1390.3807029802508,1,174502.66602811668,2021-09-20
153,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,9.0,,,,,,,,,,,San Francisco Giants,Atlanta Braves,0.6523408491538318,0.34765915084616816,-120.0,100.0,0.5454545454545454,0.5,0.10688630369928642,-0.15234084915383184,0.02351498681384301,0.0,3848.392196993105,0.0,0,170654.27383112354,2021-09-20
154,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,10.0,,,,,,,,,,,New York Mets,Philadelphia Phillies,0.4247511536169632,0.5752488463830367,-120.0,100.0,0.5454545454545454,0.5,-0.12070339183758222,0.07524884638303675,0.0,0.01504976927660735,0.0,2463.000090501729,0,168191.27374062187,2021-09-20
155,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,0.0,,,,,,,,,,,,Detroit Tigers,Chicago White Sox,0.2421924156305488,0.7578075843694512,195.0,-250.0,0.3389830508474576,0.7142857142857143,-0.09679063521690877,0.04352187008373687,0.0,0.015232654529307915,0.0,2561.9953979388274,0,165629.00460206118,2021-09-21
156,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,1.0,,,,,,,,,,,,Miami Marlins,Washington Nationals,0.3994807356467085,0.6005192643532915,-110.0,-110.0,0.5238095238095238,0.5238095238095238,-0.12432878816281535,0.07670974054376767,0.0,0.01610904551419121,0.0,2709.3964740773336,0,162919.60812798384,2021-09-21
157,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,2.0,,,,,,,,,,,,Philadelphia Phillies,Baltimore Orioles,0.6725498546357638,0.3274501453642362,-200.0,170.0,0.6666666666666665,0.3703703703703704,0.0058831879690972606,-0.04292022500613418,0.0017649563907291331,0.0,296.8497803131237,0.0,0,162622.75834767072,2021-09-21
158,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,3.0,,,,,,,,,,,,Tampa Bay Rays,Toronto Blue Jays,0.29649826718782696,0.7035017328121731,105.0,-125.0,0.4878048780487805,0.5555555555555556,-0.19130661086095352,0.14794617725661752,0.0,0.03328788988273895,0.0,5598.723487267746,0,157024.03486040302,2021-09-21
159,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,4.0,,,,,,,,,,,,Oakland Athletics,Seattle Mariners,0.7089153397555796,0.2910846602444204,-175.0,145.0,0.6363636363636364,0.4081632653061225,0.07255170339194328,-0.11707860506170208,0.019951718432784395,0.0,3355.6994749284404,0.0,0,153668.33538547455,2021-09-21
160,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,5.0,,,,,,,,,,,,Arizona Diamondbacks,Atlanta Braves,0.20951801120168487,0.7904819887983149,165.0,-200.0,0.37735849056603776,0.6666666666666665,-0.16784047936435278,0.12381532213164848,0.0,0.0371445966394945,0.0,6247.38685339322,1,156792.02881217116,2021-09-21
161,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,0.0,,,,,,,,,,,,,Cleveland Indians,Kansas City Royals,0.6166797738029511,0.3833202261970489,-130.0,105.0,0.5652173913043478,0.4878048780487805,0.05146238249860336,-0.1044846518517316,0.011836347974678762,0.0,1855.8446716458325,0.0,1,158219.57282434296,2021-09-22
162,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,1.0,,,,,,,,,,,,,Cincinnati Reds,Pittsburgh Pirates,0.7487365669319137,0.2512634330680863,-185.0,150.0,0.6491228070175439,0.4,0.09961375991436984,-0.14873656693191373,0.028389921575595407,0.0,4451.312583680755,0.0,0,153768.2602406622,2021-09-22
163,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,2.0,,,,,,,,,,,,,New York Yankees,Texas Rangers,0.5259404615142624,0.4740595384857376,-275.0,220.0,0.7333333333333333,0.3125,-0.20739287181907085,0.16155953848573756,0.0,0.02349956923428911,0.0,3684.5444593826574,0,150083.71578127955,2021-09-22
164,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,3.0,,,,,,,,,,,,,Boston Red Sox,New York Mets,0.7265512915915417,0.27344870840845825,-145.0,120.0,0.5918367346938775,0.4545454545454545,0.1347145568976642,-0.18109674613699628,0.03300506643992774,0.0,5174.930377249149,0.0,1,153652.63328283068,2021-09-22
165,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,4.0,,,,,,,,,,,,,Tampa Bay Rays,Toronto Blue Jays,0.4382008775491167,0.5617991224508834,-115.0,-105.0,0.5348837209302325,0.5121951219512195,-0.09668284338111582,0.04960400049966385,0.0,0.010168820102431085,0.0,1594.3896415003744,1,155171.09960806914,2021-09-22
166,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,5.0,,,,,,,,,,,,,Chicago Cubs,Minnesota Twins,0.561202870854749,0.43879712914525104,-115.0,-105.0,0.5348837209302325,0.5121951219512195,0.02631914992451645,-0.07339799280596848,0.005658617233771025,0.0,887.2259133174265,0.0,0,154283.8736947517,2021-09-22
167,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,6.0,,,,,,,,,,,,,Oakland Athletics,Seattle Mariners,0.6514585258804787,0.3485414741195213,-120.0,100.0,0.5454545454545454,0.5,0.10600398042593327,-0.1514585258804787,0.02332087569370532,0.0,3656.526741767444,0.0,0,150627.34695298426,2021-09-22
168,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,0.0,,,,,,,,,,,,,,Tampa Bay Rays,Toronto Blue Jays,0.44374542059799416,0.5562545794020058,-115.0,-105.0,0.5348837209302325,0.5121951219512195,-0.09113830033223837,0.04405945745078632,0.0,0.009032188777411194,0.0,1360.491498975116,0,149266.50850102492,2021-09-23
169,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,1.0,,,,,,,,,,,,,,Miami Marlins,Washington Nationals,0.4604986256021668,0.5395013743978332,-130.0,105.0,0.5652173913043478,0.4878048780487805,-0.10471876570218096,0.05169649634905271,0.0,0.010093125477672191,0.0,1520.2972113253293,1,150862.82057291648,2021-09-23
170,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,2.0,,,,,,,,,,,,,,Philadelphia Phillies,Baltimore Orioles,0.8375573675689825,0.16244263243101753,-300.0,230.0,0.75,0.30303030303030304,0.08755736756898247,-0.1405876705992855,0.03502294702759298,0.0,5275.401441925248,0.0,1,152621.28772022488,2021-09-23
171,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,3.0,,,,,,,,,,,,,,New York Yankees,Texas Rangers,0.5473989009635003,0.4526010990364997,-250.0,200.0,0.7142857142857143,0.3333333333333333,-0.16688681332221394,0.11926776570316645,0.0,0.017890164855474955,0.0,2694.7418616856257,0,149926.54585853926,2021-09-23
172,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,4.0,,,,,,,,,,,,,,Chicago Cubs,Minnesota Twins,0.524052873139182,0.47594712686081797,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.00024334932965819345,-0.047862396948705865,5.110335922822729e-05,0.0,7.697545690470191,0.0,0,149918.8483128488,2021-09-23
173,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,5.0,,,,,,,,,,,,,,Colorado Rockies,Los Angeles Dodgers,0.42196474946019896,0.5780352505398011,150.0,-185.0,0.4,0.6491228070175439,0.021964749460198996,-0.0710875564777429,0.003660791576699837,0.0,551.4140528235663,0.0,1,150745.96939208414,2021-09-23
174,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,6.0,,,,,,,,,,,,,,Los Angeles Angels,Houston Astros,0.3228438096929082,0.6771561903070917,165.0,-200.0,0.37735849056603776,0.6666666666666665,-0.05451468087312955,0.010489523640425212,0.0,0.0031468570921275195,0.0,474.0016432158919,1,150982.97021369208,2021-09-23
175,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,7.0,,,,,,,,,,,,,,Arizona Diamondbacks,Atlanta Braves,0.28248314622820964,0.7175168537717904,150.0,-185.0,0.4,0.6491228070175439,-0.1175168537717904,0.06839404675424654,0.0,0.01949230332496028,0.0,2936.0671729287915,1,152570.03355041036,2021-09-23
176,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,0.0,,,,,,,,,,,,,,,Cleveland Indians,Chicago White Sox,0.3833586906029911,0.616641309397009,110.0,-135.0,0.4761904761904761,0.5744680851063829,-0.09283178558748513,0.042173224290625984,0.0,0.009910707708297115,0.0,1512.0766750548908,1,153690.05679633695,2021-09-24
177,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,1.0,,,,,,,,,,,,,,,Milwaukee Brewers,St. Louis Cardinals,0.467512055710856,0.532487944289144,-120.0,100.0,0.5454545454545454,0.5,-0.07794248974368945,0.03248794428914403,0.0,0.0064975888578288074,0.0,991.337132038941,1,154681.39392837588,2021-09-24
178,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,2.0,,,,,,,,,,,,,,,Colorado Rockies,Los Angeles Dodgers,0.3413592601261879,0.6586407398738121,195.0,-250.0,0.3389830508474576,0.7142857142857143,0.002376209278730334,-0.05564497441190218,0.0003594778139617569,0.0,54.84553007614524,0.0,0,154626.54839829972,2021-09-24
179,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,3.0,,,,,,,,,,,,,,,Oakland Athletics,Seattle Mariners,0.6328702635305028,0.3671297364694972,-145.0,120.0,0.5918367346938775,0.4545454545454545,0.041033528836625255,-0.08741571807595733,0.010053214564973188,0.0,1533.8189461779593,0.0,0,153092.72945212177,2021-09-24
180,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,4.0,,,,,,,,,,,,,,,Arizona Diamondbacks,Atlanta Braves,0.1670563125838388,0.8329436874161612,150.0,-185.0,0.4,0.6491228070175439,-0.23294368741616125,0.18382088039861733,0.0,0.04365745909467161,0.0,6660.8185340740465,0,146431.9109180477,2021-09-24
181,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,5.0,,,,,,,,,,,,,,,San Diego Padres,San Francisco Giants,0.2643362281474538,0.7356637718525463,-115.0,-105.0,0.5348837209302325,0.5121951219512195,-0.27054749278277873,0.22346864990132675,0.0,0.04581107322977199,0.0,6989.395442666312,0,139442.5154753814,2021-09-24
182,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,6.0,,,,,,,,,,,,,,,Philadelphia Phillies,Pittsburgh Pirates,0.7857078882388197,0.21429211176118035,-250.0,200.0,0.7142857142857143,0.3333333333333333,0.07142217395310535,-0.11904122157215292,0.02499776088358688,0.0,3813.90837800885,0.0,1,140968.07882658494,2021-09-24
183,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,7.0,,,,,,,,,,,,,,,Minnesota Twins,Toronto Blue Jays,0.34830697622691503,0.6516930237730849,125.0,-150.0,0.4444444444444444,0.6,-0.0961374682175294,0.051693023773084934,0.0,0.012923255943271223,0.0,1971.7011592648905,0,138996.37766732005,2021-09-24
184,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,8.0,,,,,,,,,,,,,,,Los Angeles Angels,Houston Astros,0.3381251477785026,0.6618748522214974,150.0,-185.0,0.4,0.6491228070175439,-0.06187485222149741,0.012752045203953566,0.0,0.003634332883126775,0.0,554.4901679786519,0,138441.8874993414,2021-09-24
185,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,0.0,,,,,,,,,,,,,,,,Chicago Cubs,St. Louis Cardinals,0.3822753232982723,0.6177246767017277,125.0,-155.0,0.4444444444444444,0.6078431372549019,-0.062169121146172124,0.009881539446825792,0.0,0.002519792558940563,0.0,348.8451214448495,1,138667.0613686741,2021-09-25
186,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,1.0,,,,,,,,,,,,,,,,Baltimore Orioles,Texas Rangers,0.43201247507722296,0.5679875249227769,-110.0,-110.0,0.5238095238095238,0.5238095238095238,-0.09179704873230082,0.04417800111325322,0.0,0.009277380233783182,0.0,1284.3790743254112,1,139834.67870896994,2021-09-25
187,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,2.0,,,,,,,,,,,,,,,,Philadelphia Phillies,Pittsburgh Pirates,0.7244127452731,0.27558725472690004,-250.0,195.0,0.7142857142857143,0.3389830508474576,0.010127030987385656,-0.06339579612055751,0.0035444608455849898,0.0,490.7022483844772,0.0,1,140030.95960832373,2021-09-25
188,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,3.0,,,,,,,,,,,,,,,,Detroit Tigers,Kansas City Royals,0.5814290253056178,0.4185709746943822,-105.0,-115.0,0.5121951219512195,0.5348837209302325,0.06923390335439827,-0.1163127462358503,0.014192950187651644,0.0,1964.900409878869,0.0,0,138066.05919844485,2021-09-25
189,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,4.0,,,,,,,,,,,,,,,,Cincinnati Reds,Washington Nationals,0.5283305039704026,0.4716694960295974,-185.0,150.0,0.6491228070175439,0.4,-0.12079230304714128,0.07166949602959738,0.0,0.011944916004932905,0.0,1653.6780615549212,0,136412.38113688995,2021-09-25
190,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,5.0,,,,,,,,,,,,,,,,Cleveland Indians,Chicago White Sox,0.3337401833683903,0.6662598166316097,105.0,-125.0,0.4878048780487805,0.5555555555555556,-0.1540646946803902,0.11070426107605412,0.0,0.024908458742112186,0.0,3448.3768451754954,1,139171.08261303033,2021-09-25
191,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,6.0,,,,,,,,,,,,,,,,Boston Red Sox,New York Yankees,0.6874722041370792,0.3125277958629208,-105.0,-115.0,0.5121951219512195,0.5348837209302325,0.1752770821858597,-0.22235592506731167,0.035931801848101234,0.0,4974.470511454832,0.0,0,134196.6121015755,2021-09-25
192,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,7.0,,,,,,,,,,,,,,,,Minnesota Twins,Toronto Blue Jays,0.3522311400198101,0.6477688599801898,125.0,-155.0,0.4444444444444444,0.6078431372549019,-0.09221330442463427,0.03992572272528794,0.0,0.010181059294948412,0.0,1409.4862109112478,0,132787.12589066426,2021-09-25
193,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,8.0,,,,,,,,,,,,,,,,Arizona Diamondbacks,Los Angeles Dodgers,0.2780018892156592,0.7219981107843408,180.0,-225.0,0.35714285714285715,0.6923076923076923,-0.07914096792719799,0.02969041847664855,0.0,0.009649386004910773,0.0,1335.8802972918572,1,133380.85046723846,2021-09-25
194,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,0.0,,,,,,,,,,,,,,,,,Chicago Cubs,St. Louis Cardinals,0.3945907061909961,0.6054092938090039,130.0,-150.0,0.43478260869565216,0.6,-0.04019190250465604,0.005409293809003901,0.0,0.0013523234522509642,0.0,180.3729020612336,1,133501.24860137413,2021-09-26
195,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,1.0,,,,,,,,,,,,,,,,,Detroit Tigers,Kansas City Royals,0.6021218787700549,0.3978781212299452,-135.0,115.0,0.5744680851063829,0.4651162790697674,0.027653793663671825,-0.06723815783982229,0.006498641510962885,0.0,866.7888047322298,0.0,1,134143.3143826573,2021-09-26
196,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,2.0,,,,,,,,,,,,,,,,,Baltimore Orioles,Texas Rangers,0.4868328158149645,0.5131671841850356,-115.0,-105.0,0.5348837209302325,0.5121951219512195,-0.04805090511526805,0.0009720622338160736,0.0,0.00019927275793229504,0.0,26.579000453009513,0,134116.7353822043,2021-09-26
197,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,3.0,,,,,,,,,,,,,,,,,Cincinnati Reds,Washington Nationals,0.4005804551462798,0.5994195448537202,-135.0,115.0,0.5744680851063829,0.4651162790697674,-0.1738876299601032,0.13430326578395274,0.0,0.025108871429173764,0.0,3349.0212712231964,0,130767.71411098108,2021-09-26
198,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,4.0,,,,,,,,,,,,,,,,,Minnesota Twins,Toronto Blue Jays,0.2582526521572673,0.7417473478427328,160.0,-190.0,0.3846153846153847,0.6551724137931035,-0.1263627324581174,0.08657493404962924,0.0,0.025106730874392504,0.0,3348.735764026472,1,132530.20661836345,2021-09-26
199,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,5.0,,,,,,,,,,,,,,,,,Milwaukee Brewers,New York Mets,0.833859748237606,0.166140251762394,-220.0,180.0,0.6875,0.35714285714285715,0.146359748237606,-0.19100260538046315,0.046835119436033926,0.0,6246.868230378205,0.0,1,135369.69217762628,2021-09-26
200,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,6.0,,,,,,,,,,,,,,,,,San Diego Padres,Atlanta Braves,0.31649178014879914,0.6835082198512008,105.0,-125.0,0.4878048780487805,0.5555555555555556,-0.17131309789998134,0.12795266429564522,0.0,0.028789349466520182,0.0,3839.9234318444624,1,138441.63092310185,2021-09-26
201,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,7.0,,,,,,,,,,,,,,,,,Cleveland Indians,Chicago White Sox,0.2779792891096167,0.7220207108903833,170.0,-200.0,0.3703703703703704,0.6666666666666665,-0.09239108126075367,0.05535404422371682,0.0,0.016606213267115002,0.0,2214.9367255677985,0,136226.69419753403,2021-09-26
202,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,8.0,,,,,,,,,,,,,,,,,Arizona Diamondbacks,Los Angeles Dodgers,0.23392863660550514,0.7660713633944949,195.0,-240.0,0.3389830508474576,0.7058823529411765,-0.10505441424195244,0.06018901045331838,0.0,0.020464263554128264,0.0,2729.523472849628,0,133497.17072468446,2021-09-26
203,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,9.0,,,,,,,,,,,,,,,,,Colorado Rockies,San Francisco Giants,0.2751750001697489,0.7248249998302511,130.0,-150.0,0.43478260869565216,0.6,-0.15960760852590314,0.12482499983025094,0.0,0.031206249957562725,0.0,4162.289619339716,1,136272.03047091092,2021-09-26
204,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,10.0,,,,,,,,,,,,,,,,,Los Angeles Angels,Seattle Mariners,0.5221410819503767,0.4778589180496233,120.0,-140.0,0.4545454545454545,0.5833333333333334,0.06759562740492214,-0.10547441528371004,0.012392531690902386,0.0,1652.9158769325602,0.0,1,138255.52952322998,2021-09-26
205,205.0,205.0,205.0,205.0,205.0,205.0,205.0,0.0,,,,,,,,,,,,,,,,,,Detroit Tigers,Kansas City Royals,0.5763535225782266,0.4236464774217734,-105.0,-115.0,0.5121951219512195,0.5348837209302325,0.06415840062700706,-0.1112372435084591,0.013152472128536449,0.0,1818.4081866029348,0.0,0,136437.12133662705,2021-09-27
206,206.0,206.0,206.0,206.0,206.0,206.0,206.0,1.0,,,,,,,,,,,,,,,,,,Baltimore Orioles,Texas Rangers,0.3827876167221553,0.6172123832778447,-135.0,115.0,0.5744680851063829,0.4651162790697674,-0.1916804683842277,0.15209610420807726,0.0,0.02843535861281444,0.0,3931.3589403732726,1,140958.18411805632,2021-09-27
207,207.0,207.0,207.0,207.0,207.0,207.0,207.0,2.0,,,,,,,,,,,,,,,,,,Cincinnati Reds,Washington Nationals,0.582337002038561,0.41766299796143896,-180.0,155.0,0.6428571428571429,0.3921568627450981,-0.060520140818581925,0.02550613521634093,0.0,0.0041961706323657725,0.0,580.1457669483624,0,140378.03835110794,2021-09-27
208,208.0,208.0,208.0,208.0,208.0,208.0,208.0,3.0,,,,,,,,,,,,,,,,,,Cleveland Indians,Chicago White Sox,0.3214964245415553,0.6785035754584448,140.0,-160.0,0.4166666666666667,0.6153846153846154,-0.09517024212511144,0.06311896007382932,0.0,0.01641092961919563,0.0,2268.909485431511,1,141796.10677950268,2021-09-27
209,209.0,209.0,209.0,209.0,209.0,209.0,209.0,4.0,,,,,,,,,,,,,,,,,,Milwaukee Brewers,New York Mets,0.7853082776736809,0.21469172232631886,-170.0,150.0,0.6296296296296297,0.4,0.1556786480440514,-0.18530827767368108,0.04203323497189389,0.0,5811.346934274161,0.0,1,145214.54615260512,2021-09-27
210,210.0,210.0,210.0,210.0,210.0,210.0,210.0,5.0,,,,,,,,,,,,,,,,,,Colorado Rockies,San Francisco Giants,0.20267566592214925,0.7973243340778507,150.0,-170.0,0.4,0.6296296296296297,-0.1973243340778508,0.1676947044482211,0.0,0.0452775702010197,0.0,6259.895745712181,1,148896.83776772994,2021-09-27
