,Date,Away_Team,Home_Team,Away_Prob_Athletic,Home_Prob_Athletic,Away_Prob_538,Home_Prob_538,Home_ML,Away_ML,Home_Prob_Implied,Away_Prob_Implied,Home_KC_Athletic,Away_KC_Athletic,Home_KC_538,Away_KC_538,Home_Combined,Away_Combined,Bet_Athletic,Bet_538,Bet_Combined
0,2021-09-12,Rays,Tigers,0.5806,0.4194,0.58,0.42,125.0,-150.0,0.4444444444444444,0.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1,2021-09-12,Blue Jays,Orioles,0.633,0.36700000000000005,0.63,0.37,180.0,-225.0,0.35714285714285715,0.6923076923076923,0.001533333333333337,0.0,0.0020000000000000018,0.0,0.0017666666666666694,0,157.32460000000037,204.31200000000018,181.99846666666696
2,2021-09-12,Nationals,Pirates,0.5338,0.46619999999999995,0.52,0.48,105.0,-125.0,0.4878048780487805,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
3,2021-09-12,Rockies,Phillies,0.2783,0.7217,0.35,0.65,-275.0,230.0,0.7333333333333333,0.30303030303030304,0.0,0.0,0.0,0.006739130434782606,0.0,0,0.0,688.4426086956519,0.0
4,2021-09-12,Brewers,Indians,0.5777,0.42229999999999995,0.49,0.51,100.0,-120.0,0.5,0.5454545454545454,0.0,0.007093999999999998,0.0020000000000000018,0.0,0.0,0,727.8656819999998,204.31200000000018,0.0
5,2021-09-12,Marlins,Braves,0.3095,0.6905,0.32,0.68,-275.0,220.0,0.7333333333333333,0.3125,0.0,0.0,0.0,0.0010909090909090968,0.0,0,0.0,111.4429090909097,0.0
6,2021-09-12,Red Sox,White Sox,0.4792,0.5207999999999999,0.4,0.6,-160.0,135.0,0.6153846153846154,0.425531914893617,0.0,0.009342222222222231,0.0,0.0,0.0,0,958.5400266666676,0.0,0.0
7,2021-09-12,Angels,Astros,0.2718,0.7282,0.36,0.64,-275.0,220.0,0.7333333333333333,0.3125,0.0,0.0,0.0,0.006909090909090909,0.0,0,0.0,705.805090909091,0.0
8,2021-09-12,Royals,Twins,0.43700000000000006,0.563,0.38,0.62,-160.0,135.0,0.6153846153846154,0.425531914893617,0.0,0.0019962962962963063,0.001200000000000001,0.0,0.0,0,204.82598888888992,122.5872000000001,0.0
9,2021-09-12,Reds,Cardinals,0.5307999999999999,0.4692,0.53,0.47,105.0,-130.0,0.4878048780487805,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
10,2021-09-12,Giants,Cubs,0.5972999999999999,0.40270000000000006,0.6,0.4,185.0,-225.0,0.3508771929824561,0.6923076923076923,0.007983513513513526,0.0,0.0075675675675675735,0.0,0.00777554054054055,0,819.1324370270283,773.0724324324331,801.0206354054063
11,2021-09-12,Rangers,Athletics,0.40369999999999995,0.5963,0.37,0.63,-200.0,170.0,0.6666666666666665,0.3703703703703704,0.0,0.0052935294117646935,0.0,0.0,0.0,0,543.1319982352928,0.0,0.0
12,2021-09-12,Diamondbacks,Mariners,0.35950000000000004,0.6405,0.4,0.6,-190.0,155.0,0.6551724137931035,0.3921568627450981,0.0,0.0,0.0,0.0012903225806451695,0.0,0,0.0,131.81419354838795,0.0
13,2021-09-12,Padres,Dodgers,0.36219999999999997,0.6378,0.35,0.65,-160.0,135.0,0.6153846153846154,0.425531914893617,0.005828000000000007,0.0,0.009000000000000005,0.0,0.007414000000000006,0,597.9702840000007,919.4040000000005,763.7754520000005
