,Date,Away_Team,Home_Team,Away_Prob_Athletic,Home_Prob_Athletic,Away_Prob_538,Home_Prob_538,Home_ML,Away_ML,Home_Prob_Implied,Away_Prob_Implied,Home_KC_Athletic,Away_KC_Athletic,Home_KC_538,Away_KC_538,Home_Combined,Away_Combined,Bet_Athletic,Bet_538,Bet_Combined
0,2021-09-22,Blue Jays,Rays,0.5283,0.4717,0.43,0.57,-115.0,-105.0,0.5348837209302325,0.5121951219512195,0.0,0.0033014999999999963,0.007549999999999992,0.0,0.0,0,345.01995599999964,821.6287499999991,0.0
1,2021-09-22,Royals,Indians,0.49670000000000003,0.5033,0.48,0.52,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,2021-09-22,Nationals,Marlins,0.5306000000000001,0.4694,0.46,0.54,-130.0,105.0,0.5652173913043478,0.4878048780487805,0.0,0.008355238095238113,0.0,0.0,0.0,0,873.1558019047638,0.0,0.0
3,2021-09-22,Rangers,Yankees,0.31620000000000004,0.6838,0.31,0.69,-250.0,200.0,0.7142857142857143,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4,2021-09-22,Orioles,Phillies,0.26539999999999997,0.7345999999999999,0.28,0.72,-300.0,230.0,0.75,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5,2021-09-22,Twins,Cubs,0.5566,0.4434,0.5,0.5,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.0,0.006885999999999999,0.0,0.0,0.0,0,719.6145439999999,0.0,0.0
6,2021-09-22,Dodgers,Rockies,0.6203,0.3797,0.65,0.35,150.0,-185.0,0.4,0.6491228070175439,0.0,0.0,0.0,0.0002500000000000077,0.0,0,0.0,27.20625000000084,0.0
7,2021-09-22,Astros,Angels,0.595,0.405,0.61,0.39,165.0,-200.0,0.37735849056603776,0.6666666666666665,0.004439393939393942,0.0,0.002030303030303029,0.0,0.0032348484848484854,0,463.9344242424245,220.94772727272712,332.4356742424243
8,2021-09-22,Braves,Diamondbacks,0.6187,0.38130000000000003,0.59,0.41,150.0,-185.0,0.4,0.6491228070175439,0.0,0.0,0.0016666666666666607,0.0,0.0,0,0.0,181.37499999999935,0.0
9,2021-09-22,Mariners,Athletics,0.4307,0.5693,0.44,0.56,-135.0,110.0,0.574468085106383,0.4761904761904761,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
