,Date,Away_Team,Home_Team,Away_Prob_Athletic,Home_Prob_Athletic,Away_Prob_538,Home_Prob_538,Home_ML,Away_ML,Home_Prob_Implied,Away_Prob_Implied,Home_KC_Athletic,Away_KC_Athletic,Home_KC_538,Away_KC_538,Home_Combined,Away_Combined,Bet_Athletic,Bet_538,Bet_Combined
0,2021-09-11,Giants,Cubs,0.6124,0.3876,0.61,0.39,170.0,-200.0,0.3703703703703704,0.6666666666666665,0.002736470588235288,0.0,0.0031176470588235323,0.0,0.00292705882352941,0.0,278.87098117646997,320.4629411764709,298.51023999999984
1,2021-09-11,Rangers,Athletics,0.38939999999999997,0.6106,0.37,0.63,-190.0,155.0,0.6551724137931035,0.3921568627450981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-09-11,Blue Jays,Orioles,0.685,0.315,0.66,0.34,195.0,-250.0,0.33898305084745756,0.7142857142857143,0.0,0.0,0.00015384615384615968,0.0,0.0,0.0,0.0,15.813846153846754,0.0
3,2021-09-11,Blue Jays,Orioles,0.685,0.315,0.6,0.4,195.0,-250.0,0.33898305084745756,0.7142857142857143,0.0,0.0,0.009230769230769233,0.0,0.0,0.0,0.0,948.8307692307695,0.0
4,2021-09-11,Rockies,Phillies,0.34979999999999994,0.6502,0.36,0.64,-225.0,180.0,0.6923076923076923,0.35714285714285715,0.0,0.0,0.0,0.0004444444444444448,0.0,0.0,0.0,45.68444444444448,0.0
5,2021-09-11,Brewers,Indians,0.6572,0.3428,0.57,0.43,165.0,-200.0,0.37735849056603776,0.6666666666666665,0.0,0.0,0.008454545454545445,0.0,0.0,0.0,0.0,869.0427272727263,0.0
6,2021-09-11,Rays,Tigers,0.5665,0.4335,0.58,0.42,125.0,-150.0,0.4444444444444444,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2021-09-11,Nationals,Pirates,0.5444,0.4556,0.56,0.44,110.0,-135.0,0.4761904761904761,0.574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2021-09-11,Royals,Twins,0.49329999999999996,0.5067,0.42,0.58,-135.0,110.0,0.574468085106383,0.4761904761904761,0.0,0.0032663636363636276,0.0012999999999999884,0.0,0.0,0.0,332.8718518181809,133.62699999999882,0.0
9,2021-09-11,Red Sox,White Sox,0.4654,0.5346,0.46,0.54,-175.0,145.0,0.6363636363636364,0.40816326530612246,0.0,0.009671034482758618,0.0,0.008758620689655171,0.0,0.009214827586206894,985.565453103448,900.2986206896551,939.7557617241376
10,2021-09-11,Angels,Astros,0.32439999999999997,0.6756,0.32,0.68,-225.0,185.0,0.6923076923076923,0.3508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2021-09-11,Reds,Cardinals,0.5211,0.4789,0.49,0.51,100.0,-120.0,0.5,0.5454545454545454,0.0,0.0,0.0020000000000000018,0.0,0.0,0.0,0.0,205.58000000000018,0.0
12,2021-09-11,Marlins,Braves,0.2902,0.7098,0.32,0.68,-250.0,195.0,0.7142857142857143,0.33898305084745756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2021-09-11,Yankees,Mets,0.5115,0.4885,0.51,0.49,105.0,-130.0,0.4878048780487805,0.5652173913043478,0.00013571428571427605,0.0,0.00042857142857142367,0.0,0.00028214285714284984,0.0,13.830507142856158,44.05285714285664,28.773774999999254
14,2021-09-11,Padres,Dodgers,0.364,0.636,0.32,0.68,-225.0,180.0,0.6923076923076923,0.35714285714285715,0.0,0.0010666666666666663,0.0,0.0,0.0,0.0,108.70293333333329,0.0,0.0
15,2021-09-11,Diamondbacks,Mariners,0.37979999999999997,0.6202000000000001,0.37,0.63,-185.0,150.0,0.6491228070175439,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
